meta,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1,scenario_1
3743,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3744,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3745,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3746,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3747,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3748,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3749,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3750,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3751,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3752,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3753,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3754,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3755,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3756,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3757,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3758,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3759,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3760,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3761,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3762,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3763,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3764,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3765,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3766,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3767,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3768,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3769,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3770,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3771,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3772,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3773,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3774,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3775,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3776,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3777,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3778,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3779,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3780,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3781,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3782,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3783,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3784,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3785,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3786,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3787,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3788,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3789,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3790,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3791,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3792,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3793,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3794,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3795,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3796,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3797,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3798,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3799,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3800,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3801,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3802,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3803,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3804,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3805,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3806,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3807,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3808,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3809,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3810,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3811,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3812,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3813,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3814,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3815,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3816,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3817,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3818,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3819,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3820,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3821,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3822,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3823,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3824,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3825,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3826,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3827,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3828,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3829,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3830,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3831,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3832,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3833,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3834,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3835,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3836,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3837,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3838,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3839,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3840,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3841,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3842,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3843,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3844,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3845,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3846,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3847,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3848,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3849,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3850,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3851,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3852,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3853,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3854,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3855,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3856,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3857,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3858,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3859,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3860,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3861,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3862,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3863,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3864,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3865,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3866,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3867,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3868,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3869,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3870,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3871,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3872,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3873,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3874,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3875,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3876,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3877,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3878,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3879,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3880,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3881,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3882,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3883,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3884,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3885,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3886,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3887,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3888,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3889,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3890,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3891,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3892,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3893,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3894,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3895,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3896,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3897,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3898,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3899,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3900,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3901,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3902,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3903,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3904,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3905,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3906,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3907,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3908,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3909,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3910,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3911,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3912,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3913,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3914,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3915,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3916,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3917,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3918,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3919,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3920,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3921,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3922,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3923,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3924,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3925,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3926,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3927,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3928,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3929,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3930,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3931,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3932,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3933,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3934,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3935,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3936,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3937,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3938,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3939,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3940,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3941,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3942,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3943,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3944,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3945,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3946,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3947,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3948,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3949,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3950,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3951,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3952,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3953,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3954,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3955,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3956,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3957,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3958,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3959,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3960,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3961,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3962,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3963,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3964,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3965,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3966,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3967,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3968,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3969,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3970,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3971,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3972,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3973,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3974,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3975,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3976,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3977,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3978,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3979,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3980,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3981,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3982,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3983,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3984,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3985,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3986,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3987,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3988,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3989,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3990,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3991,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3992,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3993,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3994,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3995,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3996,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3997,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3998,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3999,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4000,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4001,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4002,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4003,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4004,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4005,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4006,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4007,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4008,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4009,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4010,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4011,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4012,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4013,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4014,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4015,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4016,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4017,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4018,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4019,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4020,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4021,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4022,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4023,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4024,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4025,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4026,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4027,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4028,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4029,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4030,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4031,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4032,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4033,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4034,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4035,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4036,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4037,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4038,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4039,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4040,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4041,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4042,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4043,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4044,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4045,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4046,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4047,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4048,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4049,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4050,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4051,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4052,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4053,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4054,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4055,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4056,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4057,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4058,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4059,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4060,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4061,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4062,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4063,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4064,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4065,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
4066,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
